unique_key,descriptor_id
69365965,Root/Sewer/Sidewalk Condition|Trees and Sidewalks Program
69365217,Blocked Driveway|No Access
69368487,Traffic Signal Condition|Controller
69374011,Illegal Parking|Parking Permit Improper Use
69371074,Sanitation Worker or Vehicle Complaint|Unsafe Driving
69364972,General Construction/Plumbing|Building Permit - None
69377206,Illegal Parking|Parking Permit Improper Use
69366943,Noise - Commercial|Loud Talking
69365278,Street Condition|Pothole
69366244,Dirty Condition|Broken Glass
69365131,Illegal Parking|Posted Parking Sign Violation
69374700,Blocked Driveway|No Access
69376959,Damaged Tree|Tree Leaning/Uprooted
69368399,Blocked Driveway|No Access
69366848,Blocked Driveway|Partial Access
69374127,Illegal Parking|Blocked Crosswalk
69374658,Graffiti|Graffiti
69374122,Illegal Parking|Blocked Crosswalk
69370804,Maintenance or Facility|Structure - Outdoors
69374467,Illegal Parking|Blocked Hydrant
69370990,Encampment|N/A
69365037,Illegal Parking|Blocked Sidewalk
69368406,Blocked Driveway|No Access
69366622,Illegal Parking|Blocked Hydrant
69372160,Blocked Driveway|No Access
69366813,Blocked Driveway|No Access
69373767,Damaged Tree|Branch or Limb Has Fallen Down
69368581,Noise - Residential|Loud Music/Party
69367354,Street Condition|Pothole
69375919,Sewer|Catch Basin Sunken/Damaged/Raised (SC1)
69373654,Water System|No Water (WNW)
69372847,Sewer|Street Flooding (SJ)
69373239,Traffic Signal Condition|Controller
69372857,Water System|Hydrant Running (WC3)
69367196,PAINT/PLASTER|WALL
69365755,UNSANITARY CONDITION|PESTS
69370417,PLUMBING|TOILET
69375160,APPLIANCE|REFRIGERATOR
69373625,APPLIANCE|REFRIGERATOR
69371346,General Construction/Plumbing|Working Contrary To Stop Work Order
69374630,Building/Use|Illegal Conversion Of Residential Building/Space
69371496,Illegal Parking|Posted Parking Sign Violation
69374770,Traffic Signal Condition|Controller
69372851,Water Conservation|Water Meter Broken/Leaking - Private Residence (CMR)
69372511,Derelict Vehicles|Derelict Vehicles
69371329,Water System|Hydrant Running Full (WA4)
69374738,Street Condition|Pothole
69373131,Blocked Driveway|No Access
69374551,Illegal Parking|Posted Parking Sign Violation
69366351,Missed Collection|Trash
69366646,Illegal Parking|Blocked Hydrant
69375638,Dirty Condition|Trash
69374504,Illegal Parking|Blocked Sidewalk
69368020,Highway Condition|Dead Animal
69369924,Illegal Parking|Posted Parking Sign Violation
69364900,Sewer|Catch Basin Clogged/Flooding (Use Comments) (SC)
69364942,Water System|Hydrant Running Full (WA4)
69371194,Rodent|Condition Attracting Rodents
69366221,Encampment|N/A
69366216,Encampment|N/A
69375843,Rodent|Rat Sighting
69376031,Illegal Parking|Blocked Hydrant
69365791,Street Condition|Pothole
69373157,Blocked Driveway|No Access
69365386,Noise - Residential|Loud Music/Party
69375929,Water System|Hydrant Defective (WC2)
69371335,Water System|Leak (Use Comments) (WA2)
69371252,"Noise|Noise, Barking Dog (NR5)"
69369819,Illegal Parking|Blocked Sidewalk
69374985,HEAT/HOT WATER|APARTMENT ONLY
69375086,UNSANITARY CONDITION|MOLD
69370919,Street Sign - Missing|Stop
69368244,Illegal Parking|Blocked Sidewalk
69375741,Illegal Dumping|Chronic Dumping
69368009,Obstruction|Trash or Recycling
69373081,Noise - Vehicle|Car/Truck Horn
69368318,Illegal Parking|Posted Parking Sign Violation
69370083,Panhandling|N/A
69371025,Dirty Condition|Trash
69366814,Blocked Driveway|No Access
69365119,Illegal Parking|Posted Parking Sign Violation
69373074,Illegal Parking|Double Parked Blocking Vehicle
69372472,"Street Sign - Damaged|No Parking, Standing, Stopping"
69374140,Street Sweeping Complaint|Inadequate Sweeping
69374086,Dirty Condition|Trash
69373235,Traffic Signal Condition|Controller
69365042,Illegal Parking|Blocked Sidewalk
69376317,Street Condition|Pothole
69370350,HEAT/HOT WATER|ENTIRE BUILDING
69370435,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69374998,HEAT/HOT WATER|ENTIRE BUILDING
69368791,PLUMBING|BATHTUB/SHOWER
69375087,UNSANITARY CONDITION|MOLD
69373604,HEAT/HOT WATER|APARTMENT ONLY
69370484,UNSANITARY CONDITION|PESTS
69371461,Illegal Parking|Posted Parking Sign Violation
69366586,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69375964,Water System|Hydrant Running Full (WA4)
69366953,Noise - Residential|Banging/Pounding
69371793,Noise - Street/Sidewalk|Loud Talking
69377295,Dirty Condition|Trash
69368154,General Construction/Plumbing|Cons - Contrary/Beyond Approved Plans/Permits
69374162,Vendor Enforcement|Non-Food Vendor
69376278,Blocked Driveway|No Access
69368992,Abandoned Vehicle|With License Plate
69374124,Illegal Parking|Blocked Crosswalk
69375965,Water System|Hydrant Running Full (WA4)
69365948,Overgrown Tree/Branches|Dead Branches in Tree
69374614,Street Condition|Cave-in
69374590,Illegal Parking|Posted Parking Sign Violation
69372664,Dead Animal|Rat or Mouse
69375591,Encampment|N/A
69370660,Damaged Tree|Entire Tree Has Fallen Down
69374083,Dirty Condition|Trash
69372852,Water Conservation|Water Meter Broken/Leaking - Private Residence (CMR)
69373032,Illegal Parking|Posted Parking Sign Violation
69375672,Dirty Condition|Broken Glass
69376532,DOOR/WINDOW|WINDOW FRAME
69376795,PLUMBING|TOILET
69373500,PLUMBING|BATHTUB/SHOWER
69370513,WATER LEAK|SLOW LEAK
69368809,SAFETY|SMOKE DETECTOR
69368695,ELECTRIC|WIRING
69365718,UNSANITARY CONDITION|PESTS
69369610,Residential Disposal Complaint|Waste Not Separated
69370553,Street Condition|Pothole
69367157,HEAT/HOT WATER|APARTMENT ONLY
69372000,UNSANITARY CONDITION|MOLD
69370247,APPLIANCE|ELECTRIC/GAS RANGE
69374096,Dirty Condition|Trash
69367746,Overgrown Tree/Branches|Hitting Power Lines
69367397,Abandoned Vehicle|With License Plate
69374510,Illegal Parking|Blocked Sidewalk
69371614,Blocked Driveway|Partial Access
69375971,Water System|Leak (Use Comments) (WA2)
69376891,Abandoned Vehicle|With License Plate
69376398,Noise - Residential|Banging/Pounding
69376253,Blocked Driveway|No Access
69371723,Noise - Residential|Banging/Pounding
69374709,Blocked Driveway|No Access
69373021,Illegal Parking|Posted Parking Sign Violation
69372863,Water System|Hydrant Running (WC3)
69371314,Water System|Hydrant Running Full (WA4)
69368108,Water System|Hydrant Running (WC3)
69372139,Abandoned Vehicle|With License Plate
69368987,Abandoned Vehicle|With License Plate
69365920,Dead/Dying Tree|Planted More Than 2 Years Ago
69369895,Illegal Parking|Posted Parking Sign Violation
69372148,Abandoned Vehicle|With License Plate
69372195,Damaged Tree|Branch Cracked and Will Fall
69369325,Illegal Parking|Parking Permit Improper Use
69368315,Illegal Parking|Posted Parking Sign Violation
69375053,PLUMBING|WATER SUPPLY
69372206,Damaged Tree|Branch or Limb Has Fallen Down
69365719,UNSANITARY CONDITION|PESTS
69375088,UNSANITARY CONDITION|MOLD
69365492,DOOR/WINDOW|WINDOW FRAME
69376154,Illegal Parking|Posted Parking Sign Violation
69369821,Illegal Parking|Blocked Sidewalk
69369724,Water System|Hydrant Running Full (WA4)
69366581,Damaged Tree|Entire Tree Has Fallen Down
69375614,Homeless Person Assistance|Non-Chronic
69368431,Blocked Driveway|Partial Access
69367620,Illegal Parking|Posted Parking Sign Violation
69365206,Blocked Driveway|No Access
69368129,Water System|Hydrant Running Full (WA4)
69374726,Blocked Driveway|Partial Access
69373132,Blocked Driveway|No Access
69369796,Illegal Parking|Blocked Hydrant
69376251,Blocked Driveway|No Access
69375239,Abandoned Vehicle|With License Plate
69377006,Root/Sewer/Sidewalk Condition|Trees and Sidewalks Program
69372653,Vendor Enforcement|Food Vendor
69365368,Noise - Residential|Banging/Pounding
69371214,Illegal Parking|License Plate Obscured
69369118,Root/Sewer/Sidewalk Condition|Trees and Sidewalks Program
69371413,Illegal Parking|Blocked Sidewalk
69376071,Illegal Parking|Blocked Sidewalk
69375543,Illegal Parking|Parking Permit Improper Use
69370436,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69374304,Ferry Complaint|General Complaint
69371453,Illegal Parking|Posted Parking Sign Violation
69371476,Illegal Parking|Posted Parking Sign Violation
69366506,Sewer|Manhole Cover Missing (Emergency) (SA3)
69374352,Sewer|Catch Basin Clogged/Flooding (Use Comments) (SC)
69371905,HEAT/HOT WATER|ENTIRE BUILDING
69369087,Indoor Air Quality|Chemical Vapors/Gases/Odors
69371384,Illegal Parking|Blocked Hydrant
69371808,Non-Emergency Police Matter|Other (complaint details)
69372205,Damaged Tree|Branch or Limb Has Fallen Down
69367855,Illegal Dumping|Removal Request
69372897,Damaged Tree|Branch or Limb Has Fallen Down
69368432,Blocked Driveway|Partial Access
69369336,Wood Pile Remaining|Remove Debris
69366810,Blocked Driveway|No Access
69371570,Blocked Driveway|No Access
69369837,Illegal Parking|Blocked Sidewalk
69369700,Water System|Hydrant Leaking (WC1)
69366437,Maintenance or Facility|Rodent Sighting
69376146,Illegal Parking|Posted Parking Sign Violation
69365617,PLUMBING|BATHTUB/SHOWER
69367442,Damaged Tree|Branch Cracked and Will Fall
69372454,Sidewalk Condition|Sidewalk Violation
69372996,Illegal Parking|Commercial Overnight Parking
69371885,GENERAL|COOKING GAS
69374310,Residential Disposal Complaint|Bin Not Used
69372584,Dirty Condition|Trash
69365852,Abandoned Vehicle|With License Plate
69369898,Illegal Parking|Posted Parking Sign Violation
69366241,Homeless Person Assistance|Non-Chronic
69365467,Animal in a Park|Dog Off Leash
69371953,PLUMBING|BATHTUB/SHOWER
69376602,HEAT/HOT WATER|APARTMENT ONLY
69375004,PAINT/PLASTER|CEILING
69376299,Blocked Driveway|Partial Access
69364954,Street Condition|Blocked - Construction
69372035,UNSANITARY CONDITION|PESTS
69366051,Maintenance or Facility|Garbage or Litter
69366248,Abandoned Bike|Chained to Public Property
69365463,Non-Emergency Police Matter|Other (complaint details)
69376331,General Construction/Plumbing|Building Shaking/Vibrating/Structural Stability
69372131,Abandoned Vehicle|With License Plate
69376260,Blocked Driveway|No Access
69366912,Traffic Signal Condition|Controller
69369626,Maintenance or Facility|Rodent Sighting
69377350,Illegal Parking|Paper License Plates
69366184,Wood Pile Remaining|Remove Debris
69376055,Illegal Parking|Blocked Hydrant
69369211,Maintenance or Facility|Garbage or Litter
69373117,Street Condition|Cave-in
69366578,Damaged Tree|Branch or Limb Has Fallen Down
69367460,Damaged Tree|Entire Tree Has Fallen Down
69372623,Illegal Parking|Paper License Plates
69367763,Derelict Vehicles|Derelict Vehicles
69369675,Noise|Noise: Construction Equipment (NC1)
69373804,Overgrown Tree/Branches|Hitting Building
69375546,Illegal Parking|Parking Permit Improper Use
69371482,Illegal Parking|Posted Parking Sign Violation
69365134,Illegal Parking|Posted Parking Sign Violation
69370785,Illegal Parking|Posted Parking Sign Violation
69371658,Traffic Signal Condition|Controller
69373806,Overgrown Tree/Branches|Hitting Building
69374572,Illegal Parking|Posted Parking Sign Violation
69368368,General Construction/Plumbing|Building Shaking/Vibrating/Structural Stability
69376203,Building/Use|Illegal Conversion Of Residential Building/Space
69365784,Street Condition|Pothole
69369701,Water System|Hydrant Leaking (WC1)
69375905,Noise|Noise: Construction Equipment (NC1)
69372888,Water System|Possible Water Main Break (Use Comments) (WA1)
69376352,Street Light Condition|Street Light Out
69368192,Illegal Parking|Blocked Hydrant
69365077,Illegal Parking|Double Parked Blocking Traffic
69369221,Maintenance or Facility|Structure - Outdoors
69369047,Damaged Tree|Branch or Limb Has Fallen Down
69369375,Encampment|N/A
69370979,Encampment|N/A
69372761,Rodent|Rat Sighting
69373050,Illegal Parking|Posted Parking Sign Violation
69374027,Derelict Vehicles|Derelict Vehicles
69369384,Encampment|N/A
69370592,Abandoned Vehicle|With License Plate
69369913,Illegal Parking|Posted Parking Sign Violation
69370035,Street Condition|Pothole
69372899,Traffic|Chronic Stoplight Violation
69374958,FLOORING/STAIRS|FLOOR
69365720,UNSANITARY CONDITION|PESTS
69368803,PLUMBING|WATER SUPPLY
69370386,PAINT/PLASTER|WINDOW/FRAME
69371968,SAFETY|CARBON MONOXIDE DETECTOR
69371970,SAFETY|SMOKE DETECTOR
69375046,PLUMBING|BATHTUB/SHOWER
69375089,UNSANITARY CONDITION|MOLD
69376766,WATER LEAK|DAMP SPOT
69367571,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69376023,Illegal Parking|Blocked Hydrant
69371315,Water System|Hydrant Running Full (WA4)
69365607,PLUMBING|BASIN/SINK
69367213,PLUMBING|BATHTUB/SHOWER
69371937,PAINT/PLASTER|WALL
69376633,PAINT/PLASTER|CEILING
69365552,HEAT/HOT WATER|APARTMENT ONLY
69365553,HEAT/HOT WATER|APARTMENT ONLY
69369374,Encampment|N/A
69372536,Encampment|N/A
69370652,Damaged Tree|Branch or Limb Has Fallen Down
69376017,Illegal Parking|Blocked Hydrant
69373638,Street Condition|Pothole
69372929,Illegal Parking|Blocked Hydrant
69371395,Illegal Parking|Blocked Hydrant
69369128,Unleashed Dog|Unleashed Dog in Public
69373808,Overgrown Tree/Branches|Hitting Building
69367072,Animal in a Park|Dog Off Leash
69372190,Damaged Tree|Branch Cracked and Will Fall
69371338,Water System|Possible Water Main Break (Use Comments) (WA1)
69371019,Dirty Condition|Trash
69367739,Illegal Parking|Parking Permit Improper Use
69369321,Illegal Parking|Parking Permit Improper Use
69369892,Illegal Parking|Posted Parking Sign Violation
69367625,Maintenance or Facility|Garbage or Litter
69375240,Abandoned Vehicle|With License Plate
69370213,Noise - Street/Sidewalk|Loud Talking
69365285,Street Light Condition|Street Light Out
69372979,Illegal Parking|Blocked Sidewalk
69374594,Illegal Parking|Posted Parking Sign Violation
69366730,Illegal Parking|Posted Parking Sign Violation
69372607,Dead Animal|Squirrel
69366607,Illegal Parking|Blocked Hydrant
69372575,Dirty Condition|Trash
69367805,Homeless Person Assistance|Non-Chronic
69367912,Highway Condition|Pothole - Highway
69374028,Derelict Vehicles|Derelict Vehicles
69378813,Derelict Vehicles|Derelict Vehicles
69364996,Illegal Parking|Blocked Hydrant
69369997,Blocked Driveway|No Access
69366938,Noise - Commercial|Loud Music/Party
69372530,Encampment|N/A
69375592,Encampment|N/A
69372118,Elevator|Elevator - Multiple Devices On Property
69371645,Street Condition|Pothole
69371470,Illegal Parking|Posted Parking Sign Violation
69374519,Illegal Parking|Blocked Sidewalk
69370977,Encampment|N/A
69372528,Encampment|N/A
69376006,Illegal Parking|Blocked Hydrant
69376015,Illegal Parking|Blocked Hydrant
69368109,Water System|Hydrant Running (WC3)
69369676,Noise|Noise: Construction Equipment (NC1)
69371316,Water System|Hydrant Running Full (WA4)
69369105,Overgrown Tree/Branches|Hitting Building
69365198,Blocked Driveway|No Access
69366261,Dirty Condition|Trash
69369797,Illegal Parking|Blocked Hydrant
69374417,Damaged Tree|Branch or Limb Has Fallen Down
69372203,Damaged Tree|Branch or Limb Has Fallen Down
69367791,Encampment|N/A
69375593,Encampment|N/A
69376061,Illegal Parking|Blocked Hydrant
69369345,Derelict Vehicles|Derelict Vehicles
69371317,Water System|Hydrant Running Full (WA4)
69369704,Water System|Hydrant Running (WC3)
69370617,Abandoned Vehicle|With License Plate
69376056,Illegal Parking|Blocked Hydrant
69375372,Food Establishment|Permit/License/Certificate
69367850,Illegal Dumping|Removal Request
69367467,Damaged Tree|Tree Alive - in Poor Condition
69371241,Noise|Noise: air condition/ventilation equipment (NV1)
69371291,Water System|Dirty Water (WE)
69374369,Water System|Hydrant Leaking (WC1)
69369348,Derelict Vehicles|Derelict Vehicles
69375150,HEAT/HOT WATER|APARTMENT ONLY
69368788,PLUMBING|BATHTUB/SHOWER
69376685,PLUMBING|WATER SUPPLY
69371949,PLUMBING|BATHTUB/SHOWER
69368985,Abandoned Vehicle|With License Plate
69365081,Illegal Parking|Posted Parking Sign Violation
69374106,Illegal Dumping|Removal Request
69366743,Illegal Parking|Posted Parking Sign Violation
69374687,Blocked Driveway|No Access
69374160,Vendor Enforcement|Non-Food Vendor
69375901,Noise|Noise: Construction Equipment (NC1)
69375667,Dead Animal|Other
69374667,Blocked Driveway|No Access
69370600,Abandoned Vehicle|With License Plate
69367333,Street Condition|Pothole
69373678,Abandoned Vehicle|With License Plate
69366974,Noise - Residential|Banging/Pounding
69374287,Consumer Complaint|Supermarket or Grocery Store
69368316,Illegal Parking|Posted Parking Sign Violation
69370689,Overgrown Tree/Branches|Blocking Street
69369874,Illegal Parking|Posted Parking Sign Violation
69374591,Illegal Parking|Posted Parking Sign Violation
69364905,Sewer|Catch Basin Sunken/Damaged/Raised (SC1)
69366652,Illegal Parking|Blocked Sidewalk
69368200,Illegal Parking|Blocked Hydrant
69365969,Unleashed Dog|Unleashed Dog in Public
69371556,Blocked Driveway|No Access
69370595,Abandoned Vehicle|With License Plate
69370351,HEAT/HOT WATER|ENTIRE BUILDING
69371422,Illegal Parking|Blocked Sidewalk
69371906,HEAT/HOT WATER|ENTIRE BUILDING
69370263,DOOR/WINDOW|DOOR
69371617,Blocked Driveway|Partial Access
69373329,Noise - Residential|Loud Music/Party
69376279,Blocked Driveway|No Access
69370054,Damaged Tree|Branch or Limb Has Fallen Down
69365120,Illegal Parking|Posted Parking Sign Violation
69372898,Damaged Tree|Branch or Limb Has Fallen Down
69372198,Damaged Tree|Branch or Limb Has Fallen Down
69376254,Blocked Driveway|No Access
69368411,Blocked Driveway|No Access
69374874,Noise - Street/Sidewalk|Loud Talking
69368558,Noise - Residential|Banging/Pounding
69368264,Illegal Parking|Double Parked Blocking Traffic
69370604,Abandoned Vehicle|With License Plate
